,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tls_header_encrypted
7076,1740741289.751892111,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7077,1740741289.751892128,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7078,1740741289.751892150,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7079,1740741289.751913734,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7080,1740741289.751913752,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7081,1740741289.752020877,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7082,1740741289.756124886,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7083,1740741289.756125042,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7084,1740741289.756125070,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7085,1740741289.756125088,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7086,1740741289.756125106,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7087,1740741289.756125123,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7088,1740741289.756125140,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7089,1740741289.756125158,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7090,1740741289.756157808,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7091,1740741289.756157832,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7092,1740741289.756157851,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7093,1740741289.756157871,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7094,1740741289.756157893,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7095,1740741289.756157913,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7096,1740741289.756157932,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7097,1740741289.756197632,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7098,1740741289.756197650,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7099,1740741289.756197668,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7100,1740741289.756197685,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7101,1740741289.756197702,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7102,1740741289.756197720,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7103,1740741289.756197737,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7104,1740741289.756197763,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7105,1740741289.756212136,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7106,1740741289.756212156,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7107,1740741289.756212175,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7108,1740741289.756251093,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7109,1740741289.756251112,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7110,1740741289.756251131,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7111,1740741289.756251155,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7112,1740741289.756251173,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7113,1740741289.756491116,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7114,1740741289.756491201,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7115,1740741289.756491217,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7116,1740741289.756491234,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7117,1740741289.756491251,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7118,1740741289.756491266,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7119,1740741289.756662382,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7120,1740741289.757844331,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7121,1740741289.757844459,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7122,1740741289.757959476,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7123,1740741289.757959500,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7124,1740741289.757959520,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7125,1740741289.757959540,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7126,1740741289.757959558,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7127,1740741289.757959578,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7128,1740741289.757959598,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7129,1740741289.757959617,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7130,1740741289.757973323,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7131,1740741289.758223557,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7132,1740741289.758271736,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7133,1740741289.758271754,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7134,1740741289.758307440,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7135,1740741289.758307459,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7136,1740741289.758341097,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7137,1740741289.758341117,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7138,1740741289.758409482,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7139,1740741289.758720964,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7140,1740741289.758721032,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7141,1740741289.758721048,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7142,1740741289.758721073,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7143,1740741289.758721091,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7144,1740741289.759297692,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7145,1740741289.759297760,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7146,1740741289.759297777,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7147,1740741289.759297794,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7148,1740741289.759297813,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7149,1740741289.759297830,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7150,1740741289.760063728,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7151,1740741289.760116933,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7152,1740741289.760149514,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7153,1740741289.760149539,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7154,1740741289.760149569,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7155,1740741289.760149586,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7156,1740741289.760149602,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7157,1740741289.760224862,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7158,1740741289.760485206,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7159,1740741289.760485320,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7160,1740741289.760485342,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7161,1740741289.760485360,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7162,1740741289.760485377,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7163,1740741289.760485394,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7164,1740741289.760649329,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7165,1740741289.761518011,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7166,1740741289.761518058,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7167,1740741289.761518085,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7168,1740741289.761518106,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7169,1740741289.761518124,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7170,1740741289.761518141,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7171,1740741289.761587350,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7172,1740741289.761717372,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7173,1740741289.762151861,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7174,1740741289.762151906,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7175,1740741289.762151923,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7176,1740741289.762151941,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7177,1740741289.762151958,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7178,1740741289.762151974,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7179,1740741289.762240348,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7180,1740741289.762595007,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7181,1740741289.762595044,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7182,1740741289.762595062,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7183,1740741289.762856661,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7184,1740741289.762856716,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7185,1740741289.762856739,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7186,1740741289.763194489,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7187,1740741289.763630950,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7188,1740741289.763788206,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7189,1740741289.763788246,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7190,1740741289.763788270,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7191,1740741289.763788294,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7192,1740741289.763788311,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7193,1740741289.763978389,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7194,1740741289.765453463,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7195,1740741289.765453546,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7196,1740741289.765453562,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7197,1740741289.765453578,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7198,1740741289.765453594,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7199,1740741289.765453610,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7200,1740741289.765453625,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7201,1740741289.765453640,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7202,1740741289.765468560,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7203,1740741289.765468583,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7204,1740741289.765468599,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7205,1740741289.765468615,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7206,1740741289.765468637,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7207,1740741289.765468653,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7208,1740741289.765468669,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7209,1740741289.765468685,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7210,1740741289.765637201,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7211,1740741289.767996040,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7212,1740741289.768003030,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7213,1740741289.768003049,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7214,1740741289.768003065,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7215,1740741289.768003082,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7216,1740741289.768003099,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7217,1740741289.768003119,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7218,1740741289.768003135,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7219,1740741289.768016948,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7220,1740741289.768016967,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7221,1740741289.768016991,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7222,1740741289.768017008,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7223,1740741289.768017024,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7224,1740741289.768017041,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7225,1740741289.768017059,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7226,1740741289.768017081,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7227,1740741289.768045220,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7228,1740741289.768045244,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7229,1740741289.768045260,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7230,1740741289.768045276,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7231,1740741289.768045293,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7232,1740741289.768045308,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7233,1740741289.768045324,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7234,1740741289.768045348,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7235,1740741289.768234298,86,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,50,,,,,42,,,True,
7236,1740741289.775143801,344,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,308,,,,,300,,,True,
7237,1740741289.775206610,82,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,46,,,,,38,,,True,
7238,1740741289.779369624,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7239,1740741289.779369861,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7240,1740741289.779369879,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7241,1740741289.779369897,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7242,1740741289.779369914,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7243,1740741289.779369933,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7244,1740741289.779369952,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7245,1740741289.779369970,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7246,1740741289.779415840,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7247,1740741289.779415862,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7248,1740741289.779415880,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7249,1740741289.779415898,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7250,1740741289.779415915,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7251,1740741289.779415932,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7252,1740741289.779415948,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7253,1740741289.779415966,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7254,1740741289.779436466,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7255,1740741289.779436491,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7256,1740741289.779436516,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7257,1740741289.779436533,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7258,1740741289.779436551,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7259,1740741289.779436568,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7260,1740741289.779436585,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7261,1740741289.779436610,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7262,1740741289.779444148,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7263,1740741289.779444168,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7264,1740741289.779444185,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7265,1740741289.779444203,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7266,1740741289.779444219,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7267,1740741289.779444236,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7268,1740741289.779444253,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7269,1740741289.779444276,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7270,1740741289.779464865,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7271,1740741289.779464891,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7272,1740741289.779464908,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7273,1740741289.779464926,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7274,1740741289.779464944,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7275,1740741289.779464961,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7276,1740741289.779568974,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7277,1740741289.779568999,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7278,1740741289.779569022,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7279,1740741289.779569039,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7280,1740741289.779569063,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7281,1740741289.779569081,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7282,1740741289.779569099,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7283,1740741289.779569115,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7284,1740741289.779575261,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7285,1740741289.779575281,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7286,1740741289.779575299,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7287,1740741289.779575316,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7288,1740741289.779575332,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7289,1740741289.779575349,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7290,1740741289.779575366,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7291,1740741289.779575390,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7292,1740741289.779595506,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7293,1740741289.779595530,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7294,1740741289.779595553,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7295,1740741289.779595576,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7296,1740741289.779595593,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7297,1740741289.779595610,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7298,1740741289.779595626,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
7299,1740741289.779595643,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
