,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted
14672,1740823037.380810209,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26622157,65535,
14673,1740823037.381583581,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26622157,10592,64240,True
14674,1740823037.381627710,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26632349,65535,
14675,1740823037.382210675,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,26632349,10592,64240,
14676,1740823037.382242623,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26639629,65535,
14677,1740823037.382945578,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26639629,10592,64240,True
14678,1740823037.382980583,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26649821,65535,
14679,1740823037.383749518,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,26649821,10592,64240,
14680,1740823037.383779137,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26660013,65535,
14681,1740823037.384264545,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,26660013,10592,64240,True
14682,1740823037.384300210,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26665837,65535,
14683,1740823037.384964576,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,26665837,10592,64240,
14684,1740823037.385011224,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26676029,65535,
14685,1740823037.385765062,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,26676029,10592,64240,True
14686,1740823037.385798749,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26681853,65535,
14687,1740823037.386508213,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,26681853,10592,64240,
14688,1740823037.386550694,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26692045,65535,
14689,1740823037.390464962,48104,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,48048,26692045,10592,64240,True
14690,1740823037.391001421,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,26740093,10592,64240,True
14691,1740823037.391288557,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26745917,65535,
14692,1740823037.391997942,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,26745917,10592,64240,
14693,1740823037.392012890,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26756109,65535,
14694,1740823037.392266522,2976,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,2920,26756109,10592,64240,
14695,1740823037.392285822,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26759029,65535,
14696,1740823037.392363034,2960,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,2904,26759029,10592,64240,
14697,1740823037.392366604,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26761933,65535,
14698,1740823037.393093074,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26761933,10592,64240,True
14699,1740823037.393729913,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26772125,10592,64240,
14700,1740823037.393977522,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26777949,65535,
14701,1740823037.394594321,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26777949,10592,64240,True
14702,1740823037.394850730,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26788141,65535,
14703,1740823037.395116435,7336,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,7280,26788141,10592,64240,True
14704,1740823037.395996272,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26795421,65535,
14705,1740823037.396115106,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,26795421,10592,64240,
14706,1740823037.396351286,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26805613,65535,
14707,1740823037.396788162,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26805613,10592,64240,True
14708,1740823037.396816676,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26815805,65535,
14709,1740823037.397441543,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26815805,10592,64240,
14710,1740823037.397471325,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26821629,65535,
14711,1740823037.398304499,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26821629,10592,64240,True
14712,1740823037.398333068,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26831821,65535,
14713,1740823037.398931156,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,26831821,10592,64240,
14714,1740823037.398955877,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26839101,65535,
14715,1740823037.399684414,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26839101,10592,64240,True
14716,1740823037.399712220,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26849293,65535,
14717,1740823037.400313412,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26849293,10592,64240,
14718,1740823037.400339985,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26855117,65535,
14719,1740823037.401014529,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26855117,10592,64240,True
14720,1740823037.401042912,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26865309,65535,
14721,1740823037.401623183,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26865309,10592,64240,
14722,1740823037.401766262,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26871133,65535,
14723,1740823037.402361145,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26871133,10592,64240,True
14724,1740823037.402387032,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26881325,65535,
14725,1740823037.404159714,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26881325,10592,64240,
14726,1740823037.404191115,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26887149,65535,
14727,1740823037.404384185,13160,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,13104,26887149,10592,64240,True
14728,1740823037.404409428,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26900253,65535,
14729,1740823037.404892949,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26900253,10592,64240,True
14730,1740823037.405037349,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26910445,65535,
14731,1740823037.405718641,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,26910445,10592,64240,
14732,1740823037.406473853,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26917725,65535,
14733,1740823037.406867585,216,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,35294,443,,,,,,160,6918,2833047,65535,True
14734,1740823037.406991646,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26917725,10592,64240,True
14735,1740823037.406991742,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35294,,,,,,0,2833047,7078,64240,
14736,1740823037.407025850,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,26927917,10592,64240,
14737,1740823037.407034931,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26933741,65535,
14738,1740823037.408967799,17528,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,17472,26933741,10592,64240,True
14739,1740823037.409005472,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26951213,65535,
14740,1740823037.409230628,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26951213,10592,64240,True
14741,1740823037.409245985,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26961405,65535,
14742,1740823037.409741324,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,26961405,10592,64240,
14743,1740823037.409753759,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26968685,65535,
14744,1740823037.411398878,17528,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,17472,26968685,10592,64240,True
14745,1740823037.411436690,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26986157,65535,
14746,1740823037.412167241,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26986157,10592,64240,True
14747,1740823037.412181207,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,26996349,65535,
14748,1740823037.412838673,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,26996349,10592,64240,True
14749,1740823037.412851685,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27006541,65535,
14750,1740823037.413583953,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27006541,10592,64240,
14751,1740823037.413597465,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27012365,65535,
14752,1740823037.414344965,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27012365,10592,64240,True
14753,1740823037.414380325,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27022557,65535,
14754,1740823037.414843535,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27022557,10592,64240,
14755,1740823037.414899420,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27028381,65535,
14756,1740823037.415577823,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27028381,10592,64240,True
14757,1740823037.415899565,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27038573,65535,
14758,1740823037.416161732,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27038573,10592,64240,
14759,1740823037.416216122,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27044397,65535,
14760,1740823037.418138748,16072,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,16016,27044397,10592,64240,True
14761,1740823037.418415784,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27060413,10592,64240,True
14762,1740823037.418922736,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27070605,10592,64240,
14763,1740823037.419715754,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27076429,65535,
14764,1740823037.419800899,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27076429,10592,64240,
14765,1740823037.419809000,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27086621,65535,
14766,1740823037.420408293,7336,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,7280,27086621,10592,64240,True
14767,1740823037.420415330,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27093901,65535,
14768,1740823037.421162471,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27093901,10592,64240,True
14769,1740823037.421733636,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,27104093,10592,64240,
14770,1740823037.421900106,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27111373,65535,
14771,1740823037.422573000,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27111373,10592,64240,True
14772,1740823037.422580129,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27121565,65535,
14773,1740823037.423178301,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27121565,10592,64240,
14774,1740823037.423183880,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27127389,65535,
14775,1740823037.423935951,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27127389,10592,64240,True
14776,1740823037.423991619,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27137581,65535,
14777,1740823037.424534872,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27137581,10592,64240,
14778,1740823037.424560357,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27143405,65535,
14779,1740823037.425232742,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27143405,10592,64240,True
14780,1740823037.425260189,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27153597,65535,
14781,1740823037.425833518,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27153597,10592,64240,
14782,1740823037.425866485,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27159421,65535,
14783,1740823037.426718331,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27159421,10592,64240,True
14784,1740823037.426745100,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27169613,65535,
14785,1740823037.427266614,4424,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,4368,27169613,10592,64240,
14786,1740823037.427272777,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27173981,65535,
14787,1740823037.427483342,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,27173981,10592,64240,
14788,1740823037.427504906,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27181261,65535,
14789,1740823037.428370427,8792,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,8736,27181261,10592,64240,True
14790,1740823037.428395957,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27189997,65535,
14791,1740823037.429296258,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27189997,10592,64240,
14792,1740823037.429603665,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27200189,65535,
14793,1740823037.430922534,16072,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,16016,27200189,10592,64240,True
14794,1740823037.430963907,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27216205,65535,
14795,1740823037.431066771,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,27216205,10592,64240,True
14796,1740823037.431738230,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27222029,65535,
14797,1740823037.432349690,11704,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,11648,27222029,10592,64240,
14798,1740823037.432488389,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27233677,65535,
14799,1740823037.432956993,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27233677,10592,64240,True
14800,1740823037.433684868,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27243869,10592,64240,
14801,1740823037.434313412,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27249693,10592,64240,True
14802,1740823037.434684346,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27259885,65535,
14803,1740823037.435351925,11704,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,11648,27259885,10592,64240,True
14804,1740823037.435361138,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27271533,65535,
14805,1740823037.436056457,8792,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,8736,27271533,10592,64240,
14806,1740823037.436832912,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27280269,10592,64240,True
14807,1740823037.437397429,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27290461,10592,64240,
14808,1740823037.437762736,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27296285,65535,
14809,1740823037.438377670,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27296285,10592,64240,True
14810,1740823037.438390752,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27306477,65535,
14811,1740823037.439968246,13160,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,13104,27306477,10592,64240,True
14812,1740823037.440264006,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27319581,10592,64240,
14813,1740823037.441014950,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27329773,10592,64240,True
14814,1740823037.441058508,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27339965,65535,
14815,1740823037.441910494,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27339965,10592,64240,True
14816,1740823037.441918984,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27350157,65535,
14817,1740823037.442816656,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27350157,10592,64240,
14818,1740823037.442825360,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27360349,65535,
14819,1740823037.443442690,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27360349,10592,64240,
14820,1740823037.443450004,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27366173,65535,
14821,1740823037.444115860,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27366173,10592,64240,True
14822,1740823037.444145928,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27376365,65535,
14823,1740823037.444757157,7336,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,7280,27376365,10592,64240,True
14824,1740823037.444791629,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27383645,65535,
14825,1740823037.445864835,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27383645,10592,64240,
14826,1740823037.446109711,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27393837,65535,
14827,1740823037.446340605,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27393837,10592,64240,True
14828,1740823037.446366841,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27404029,65535,
14829,1740823037.447069355,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27404029,10592,64240,
14830,1740823037.447700716,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27409853,10592,64240,True
14831,1740823037.448354780,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27420045,10592,64240,
14832,1740823037.448903816,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27425869,65535,
14833,1740823037.449100462,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27425869,10592,64240,True
14834,1740823037.449109869,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27436061,65535,
14835,1740823037.449798939,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,7280,27436061,10592,64240,
14836,1740823037.449806649,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27443341,65535,
14837,1740823037.450672546,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27443341,10592,64240,True
14838,1740823037.450700267,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27453533,65535,
14839,1740823037.451525643,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27453533,10592,64240,
14840,1740823037.451555524,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27463725,65535,
14841,1740823037.452171452,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,27463725,10592,64240,True
14842,1740823037.452196986,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27469549,65535,
14843,1740823037.452944898,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27469549,10592,64240,
14844,1740823037.452971449,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27479741,65535,
14845,1740823037.453604367,7336,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,7280,27479741,10592,64240,True
14846,1740823037.453632574,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27487021,65535,
14847,1740823037.455423457,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27487021,10592,64240,
14848,1740823037.455423547,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27497213,10592,64240,True
14849,1740823037.455489311,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27507405,65535,
14850,1740823037.456870543,8792,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,8736,27507405,10592,64240,True
14851,1740823037.456870629,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27516141,10592,64240,
14852,1740823037.456883147,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27516141,65535,
14853,1740823037.457198283,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27526333,65535,
14854,1740823037.458577380,11704,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,11648,27526333,10592,64240,True
14855,1740823037.458588484,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27537981,65535,
14856,1740823037.458857195,11704,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,11648,27537981,10592,64240,True
14857,1740823037.458915647,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27549629,65535,
14858,1740823037.460224875,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27549629,10592,64240,True
14859,1740823037.460234439,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27559821,65535,
14860,1740823037.460287978,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27559821,10592,64240,
14861,1740823037.460304329,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27565645,65535,
14862,1740823037.463478003,33544,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,33488,27565645,10592,64240,True
14863,1740823037.463579218,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27599133,65535,
14864,1740823037.463760797,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27599133,10592,64240,True
14865,1740823037.463779349,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27609325,65535,
14866,1740823037.464351455,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27609325,10592,64240,
14867,1740823037.464363986,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27615149,65535,
14868,1740823037.465065490,10248,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,10192,27615149,10592,64240,True
14869,1740823037.465103605,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27625341,65535,
14870,1740823037.465704656,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,5824,27625341,10592,64240,
14871,1740823037.465736906,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27631165,65535,
14872,1740823037.466520971,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27631165,10592,64240,
14873,1740823037.466550327,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27641357,65535,
14874,1740823037.466961556,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,27641357,10592,64240,True
14875,1740823037.467002646,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27647181,65535,
14876,1740823037.467821564,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27647181,10592,64240,
14877,1740823037.467877517,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27657373,65535,
14878,1740823037.468417261,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,27657373,10592,64240,True
14879,1740823037.468723693,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27663197,65535,
14880,1740823037.469054030,10248,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35252,,,,,,10192,27663197,10592,64240,
14881,1740823037.469097586,56,192.168.80.128,146.75.121.140,4,6,64,TCP,35252,443,,,,,,0,10592,27673389,65535,
14882,1740823037.469692718,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35252,,,,,,5824,27673389,10592,64240,True
