,timestamp,packet_length,four_tuple
2734,1740992172.997748148,75,-4314886458767411073
2735,1740992172.997910601,1512,-1520621681438720226
2736,1740992172.997915233,56,-8422103093639304116
2737,1740992172.998646668,1296,401828886285448781
2738,1740992172.999290917,1381,-1520621681438720226
2739,1740992172.999290968,7336,7013832686922606819
2740,1740992172.999313287,56,-8422103093639304116
2741,1740992172.999330644,56,-4013825946719012145
2742,1740992172.999871255,1296,401828886285448781
2743,1740992173.000002288,75,-4314886458767411073
2744,1740992173.000763336,1320,7013832686922606819
2745,1740992173.000795316,56,-4013825946719012145
2746,1740992173.001023656,1468,-7218924738186909841
2747,1740992173.001028092,56,1807197171260982343
2748,1740992173.002071627,1468,-7218924738186909841
2749,1740992173.002079443,56,1807197171260982343
2750,1740992173.002383697,91,3627879797212134320
2751,1740992173.002477196,62,3283363059625846251
2752,1740992173.003198220,2452,-7218924738186909841
2753,1740992173.003198265,1296,401828886285448781
2754,1740992173.003198289,1296,401828886285448781
2755,1740992173.003220475,56,1807197171260982343
2756,1740992173.003889988,4424,7013832686922606819
2757,1740992173.003897478,56,-4013825946719012145
2758,1740992173.005290874,75,-4314886458767411073
2759,1740992173.006552473,22088,7013832686922606819
2760,1740992173.006563185,56,-4013825946719012145
2761,1740992173.006620201,1292,-4069345753217740108
2762,1740992173.006620233,1296,-4069345753217740108
2763,1740992173.006620262,1296,-4069345753217740108
2764,1740992173.006620281,1296,-4069345753217740108
2765,1740992173.006620300,1296,-4069345753217740108
2766,1740992173.006620318,1296,-4069345753217740108
2767,1740992173.006728607,7336,7013832686922606819
2768,1740992173.006728627,1296,-4069345753217740108
2769,1740992173.006728651,1296,-4069345753217740108
2770,1740992173.006728667,1296,-4069345753217740108
2771,1740992173.006733536,56,-4013825946719012145
2772,1740992173.007190860,62,1265702841700647530
2773,1740992173.007312487,8792,7013832686922606819
2774,1740992173.007316607,56,-4013825946719012145
2775,1740992173.007335410,80,-3281486566401784260
2776,1740992173.007886926,1296,-4069345753217740108
2777,1740992173.007887024,466,-4069345753217740108
2778,1740992173.007887042,1291,-4069345753217740108
2779,1740992173.007887061,310,-4069345753217740108
2780,1740992173.007956483,75,-3281486566401784260
2781,1740992173.008065399,120,-8422103093639304116
2782,1740992173.008163419,62,-1520621681438720226
2783,1740992173.008490322,8792,7013832686922606819
2784,1740992173.008498408,56,-4013825946719012145
2785,1740992173.008726617,13160,7013832686922606819
2786,1740992173.008732767,56,-4013825946719012145
2787,1740992173.008790812,1296,401828886285448781
2788,1740992173.008790838,1296,401828886285448781
2789,1740992173.009400120,75,-4314886458767411073
2790,1740992173.009446772,165,-8422103093639304116
2791,1740992173.009547262,62,-1520621681438720226
2792,1740992173.009616118,8792,7013832686922606819
2793,1740992173.009619894,56,-4013825946719012145
2794,1740992173.009698156,80,-8422103093639304116
2795,1740992173.009727445,56,-8422103093639304116
2796,1740992173.009767424,62,-1520621681438720226
2797,1740992173.009814924,62,-1520621681438720226
2798,1740992173.010146064,7336,7013832686922606819
2799,1740992173.010156852,56,-4013825946719012145
2800,1740992173.010836477,8792,7013832686922606819
2801,1740992173.010843698,56,-4013825946719012145
2802,1740992173.011512949,4424,7013832686922606819
2803,1740992173.011519831,56,-4013825946719012145
2804,1740992173.012289093,8792,7013832686922606819
2805,1740992173.012296066,56,-4013825946719012145
2806,1740992173.012633918,1296,401828886285448781
2807,1740992173.012970449,8792,7013832686922606819
2808,1740992173.012975886,56,-4013825946719012145
2809,1740992173.013811201,1296,401828886285448781
2810,1740992173.013919940,1296,401828886285448781
2811,1740992173.014159278,5880,7013832686922606819
2812,1740992173.014166173,56,-4013825946719012145
2813,1740992173.014657185,75,-4314886458767411073
2814,1740992173.014726378,8792,7013832686922606819
2815,1740992173.014734438,56,-4013825946719012145
2816,1740992173.015238695,1291,-4069345753217740108
2817,1740992173.015238738,1296,-4069345753217740108
2818,1740992173.015320170,75,-3281486566401784260
2819,1740992173.015458210,1296,-4069345753217740108
2820,1740992173.015458238,1296,-4069345753217740108
2821,1740992173.015458262,1296,-4069345753217740108
2822,1740992173.015458283,1296,-4069345753217740108
2823,1740992173.015494095,1296,-4069345753217740108
2824,1740992173.015494124,1296,-4069345753217740108
2825,1740992173.015558598,75,-3281486566401784260
2826,1740992173.015820913,11704,7013832686922606819
2827,1740992173.015828190,56,-4013825946719012145
2828,1740992173.016388208,8792,7013832686922606819
2829,1740992173.016394554,56,-4013825946719012145
2830,1740992173.017165957,8792,7013832686922606819
2831,1740992173.017175193,56,-4013825946719012145
2832,1740992173.017706753,7336,7013832686922606819
2833,1740992173.017714794,56,-4013825946719012145
2834,1740992173.018392472,1296,401828886285448781
2835,1740992173.018392501,1296,-4069345753217740108
2836,1740992173.018392530,1296,-4069345753217740108
2837,1740992173.018392551,1296,-4069345753217740108
2838,1740992173.018392570,1296,-4069345753217740108
2839,1740992173.018392587,733,-4069345753217740108
2840,1740992173.018971055,8792,7013832686922606819
2841,1740992173.018983316,56,-4013825946719012145
2842,1740992173.019842693,8792,7013832686922606819
2843,1740992173.019850449,56,-4013825946719012145
2844,1740992173.019903598,1296,401828886285448781
2845,1740992173.020003662,75,-3281486566401784260
2846,1740992173.020077751,75,-4314886458767411073
2847,1740992173.020481883,8792,7013832686922606819
2848,1740992173.020489083,56,-4013825946719012145
2849,1740992173.021029793,1289,-4069345753217740108
2850,1740992173.021029855,1296,-4069345753217740108
2851,1740992173.021029877,1296,-4069345753217740108
2852,1740992173.021068508,1296,-4069345753217740108
2853,1740992173.021068528,1145,-4069345753217740108
2854,1740992173.021870521,8792,7013832686922606819
2855,1740992173.021877645,56,-4013825946719012145
2856,1740992173.022524288,7336,7013832686922606819
2857,1740992173.022531008,56,-4013825946719012145
2858,1740992173.023084833,8792,7013832686922606819
2859,1740992173.023090687,56,-4013825946719012145
2860,1740992173.023261885,1296,401828886285448781
2861,1740992173.023261912,1296,401828886285448781
2862,1740992173.023421735,75,-3281486566401784260
2863,1740992173.023981652,75,-4314886458767411073
2864,1740992173.024454054,1289,-4069345753217740108
2865,1740992173.024454082,1296,-4069345753217740108
2866,1740992173.025277350,4436,7013832686922606819
2867,1740992173.025310351,56,-4013825946719012145
2868,1740992173.025375031,4412,7013832686922606819
2869,1740992173.025378013,56,-4013825946719012145
2870,1740992173.025751945,1296,-4069345753217740108
2871,1740992173.025751975,1296,-4069345753217740108
2872,1740992173.025793035,1296,-4069345753217740108
2873,1740992173.025793054,145,-4069345753217740108
2874,1740992173.025830739,158,-4069345753217740108
2875,1740992173.026103342,7336,7013832686922606819
2876,1740992173.026110001,56,-4013825946719012145
2877,1740992173.026694137,8792,7013832686922606819
2878,1740992173.026700528,56,-4013825946719012145
2879,1740992173.027462469,76,-3281486566401784260
2880,1740992173.028036622,17528,7013832686922606819
2881,1740992173.028045872,56,-4013825946719012145
2882,1740992173.028753777,80,7767750811006223185
2883,1740992173.028762803,56,7868925750393348036
2884,1740992173.029325347,8792,7013832686922606819
2885,1740992173.029333178,56,-4013825946719012145
2886,1740992173.029452730,1296,401828886285448781
2887,1740992173.029452757,1296,401828886285448781
2888,1740992173.029735671,75,-4314886458767411073
2889,1740992173.030110048,8792,7013832686922606819
2890,1740992173.030119057,56,-4013825946719012145
2891,1740992173.030795029,8792,7013832686922606819
2892,1740992173.030802357,56,-4013825946719012145
2893,1740992173.030851854,1296,401828886285448781
2894,1740992173.031698967,8792,7013832686922606819
2895,1740992173.031710030,56,-4013825946719012145
2896,1740992173.031990779,10248,7013832686922606819
2897,1740992173.031998131,56,-4013825946719012145
2898,1740992173.033277411,10248,7013832686922606819
2899,1740992173.033290427,56,-4013825946719012145
2900,1740992173.034558059,14616,7013832686922606819
2901,1740992173.034569926,56,-4013825946719012145
2902,1740992173.034803655,8792,7013832686922606819
2903,1740992173.034809528,56,-4013825946719012145
2904,1740992173.035728773,8792,7013832686922606819
2905,1740992173.035736939,56,-4013825946719012145
2906,1740992173.036297750,7336,7013832686922606819
2907,1740992173.036303667,56,-4013825946719012145
2908,1740992173.036849975,1296,401828886285448781
2909,1740992173.036850015,1296,401828886285448781
2910,1740992173.037101500,8792,7013832686922606819
2911,1740992173.037109798,56,-4013825946719012145
2912,1740992173.037808058,8792,7013832686922606819
2913,1740992173.037814152,56,-4013825946719012145
2914,1740992173.038306931,1296,401828886285448781
2915,1740992173.039174324,10248,7013832686922606819
2916,1740992173.039185875,56,-4013825946719012145
2917,1740992173.039907290,17528,7013832686922606819
2918,1740992173.039916580,56,-4013825946719012145
2919,1740992173.045023765,8792,7013832686922606819
2920,1740992173.045024165,1296,401828886285448781
2921,1740992173.045049596,56,-4013825946719012145
2922,1740992173.045185466,55559,7013832686922606819
2923,1740992173.045193463,56,-4013825946719012145
2924,1740992173.045211060,1296,401828886285448781
2925,1740992173.045254694,4249,7013832686922606819
2926,1740992173.045256568,56,-4013825946719012145
2927,1740992173.045461974,75,-4314886458767411073
2928,1740992173.045762727,1512,7013832686922606819
2929,1740992173.045773582,56,-4013825946719012145
2930,1740992173.046025283,7336,7013832686922606819
2931,1740992173.046029750,56,-4013825946719012145
2932,1740992173.046894927,1296,401828886285448781
2933,1740992173.046895155,1296,401828886285448781
2934,1740992173.048125572,75,-4314886458767411073
2935,1740992173.052590180,27720,7013832686922606819
2936,1740992173.052640671,56,-4013825946719012145
2937,1740992173.052687101,1296,401828886285448781
2938,1740992173.052687204,1296,401828886285448781
2939,1740992173.052687233,1296,401828886285448781
2940,1740992173.052687252,1296,401828886285448781
2941,1740992173.052687272,1296,401828886285448781
2942,1740992173.052687291,1296,401828886285448781
2943,1740992173.052687311,1296,401828886285448781
2944,1740992173.052687327,1296,401828886285448781
2945,1740992173.052730713,10248,7013832686922606819
2946,1740992173.052737711,56,-4013825946719012145
2947,1740992173.054022847,4292,2460764417880126829
2948,1740992173.054031688,56,-3014404430773611197
2949,1740992173.055198900,1296,401828886285448781
2950,1740992173.055199008,1296,401828886285448781
2951,1740992173.055199024,1296,401828886285448781
2952,1740992173.055199044,1296,401828886285448781
2953,1740992173.055199062,1041,2460764417880126829
2954,1740992173.055217305,56,-3014404430773611197
2955,1740992173.055369110,1296,401828886285448781
2956,1740992173.055369133,1296,401828886285448781
2957,1740992173.056650389,1296,401828886285448781
2958,1740992173.056650434,1296,401828886285448781
2959,1740992173.056650456,1296,401828886285448781
2960,1740992173.056650475,1296,401828886285448781
2961,1740992173.057990733,77,-4314886458767411073
2962,1740992173.058389220,1512,7013832686922606819
2963,1740992173.058396812,56,-4013825946719012145
2964,1740992173.058974117,7336,7013832686922606819
2965,1740992173.058982138,56,-4013825946719012145
2966,1740992173.060634540,4296,7013832686922606819
2967,1740992173.060642786,56,-4013825946719012145
2968,1740992173.060767109,1296,401828886285448781
2969,1740992173.060767160,1296,401828886285448781
2970,1740992173.061801477,1296,401828886285448781
2971,1740992173.061801585,1296,401828886285448781
2972,1740992173.062291100,5688,7013832686922606819
2973,1740992173.062299178,56,-4013825946719012145
2974,1740992173.063631108,2968,3283363059625846251
2975,1740992173.063631137,2968,7013832686922606819
2976,1740992173.063638881,56,3627879797212134320
2977,1740992173.063658326,56,-4013825946719012145
2978,1740992173.064141024,1116,401828886285448781
2979,1740992173.064485107,3288,7013832686922606819
2980,1740992173.064485135,2281,3283363059625846251
2981,1740992173.064490436,56,-4013825946719012145
2982,1740992173.064507194,56,3627879797212134320
2983,1740992173.065099739,5880,7013832686922606819
2984,1740992173.065104393,56,-4013825946719012145
2985,1740992173.065712750,7336,7013832686922606819
2986,1740992173.065716082,56,-4013825946719012145
2987,1740992173.066277210,1512,7013832686922606819
2988,1740992173.066284011,56,-4013825946719012145
2989,1740992173.066862135,7336,7013832686922606819
2990,1740992173.066868064,56,-4013825946719012145
2991,1740992173.067404590,4424,7013832686922606819
2992,1740992173.067409737,56,-4013825946719012145
2993,1740992173.068006568,7336,7013832686922606819
2994,1740992173.068016002,56,-4013825946719012145
2995,1740992173.068722427,7208,7013832686922606819
2996,1740992173.068730718,56,-4013825946719012145
2997,1740992173.069264677,77,-4314886458767411073
2998,1740992173.069389497,7336,7013832686922606819
2999,1740992173.069396079,56,-4013825946719012145
3000,1740992173.070117811,7336,7013832686922606819
3001,1740992173.070126346,56,-4013825946719012145
3002,1740992173.070330513,1296,8234463289521332128
3003,1740992173.070660977,7336,7013832686922606819
3004,1740992173.070667896,56,-4013825946719012145
3005,1740992173.071459480,1640,7013832686922606819
3006,1740992173.071459511,80,-1520621681438720226
3007,1740992173.071467496,56,-4013825946719012145
3008,1740992173.071487951,56,-8422103093639304116
3009,1740992173.072150255,2968,7013832686922606819
3010,1740992173.072155562,56,-4013825946719012145
3011,1740992173.072791091,7336,7013832686922606819
3012,1740992173.072797896,56,-4013825946719012145
3013,1740992173.073479980,8792,7013832686922606819
3014,1740992173.073488495,56,-4013825946719012145
3015,1740992173.074700902,4424,7013832686922606819
3016,1740992173.074701093,1512,7013832686922606819
3017,1740992173.074726221,56,-4013825946719012145
3018,1740992173.074746215,56,-4013825946719012145
3019,1740992173.074965620,17400,7013832686922606819
3020,1740992173.074976327,56,-4013825946719012145
3021,1740992173.075746327,7336,7013832686922606819
3022,1740992173.075754336,56,-4013825946719012145
3023,1740992173.076369357,7336,7013832686922606819
3024,1740992173.076377366,56,-4013825946719012145
3025,1740992173.077032540,6008,7013832686922606819
3026,1740992173.077041290,56,-4013825946719012145
3027,1740992173.077549137,7336,7013832686922606819
3028,1740992173.077555692,56,-4013825946719012145
3029,1740992173.078206603,8792,7013832686922606819
3030,1740992173.078213883,56,-4013825946719012145
3031,1740992173.078803799,7208,7013832686922606819
3032,1740992173.078811168,56,-4013825946719012145
3033,1740992173.079068501,10248,7013832686922606819
3034,1740992173.079073823,56,-4013825946719012145
3035,1740992173.079910155,7336,7013832686922606819
3036,1740992173.079916960,56,-4013825946719012145
3037,1740992173.080431283,7336,7013832686922606819
3038,1740992173.080435871,56,-4013825946719012145
3039,1740992173.080986704,7336,7013832686922606819
3040,1740992173.080990671,56,-4013825946719012145
3041,1740992173.082095186,7336,7013832686922606819
3042,1740992173.082102840,56,-4013825946719012145
3043,1740992173.082610894,87,3008334673686662516
3044,1740992173.083101061,6008,7013832686922606819
3045,1740992173.083107633,56,-4013825946719012145
3046,1740992173.083645472,7208,7013832686922606819
3047,1740992173.083652298,56,-4013825946719012145
3048,1740992173.084210429,7336,7013832686922606819
3049,1740992173.084213242,56,-4013825946719012145
3050,1740992173.084781579,1512,7013832686922606819
3051,1740992173.085702580,7336,7013832686922606819
3052,1740992173.085707585,56,-4013825946719012145
3053,1740992173.086206699,1296,8234463289521332128
3054,1740992173.086269639,4424,7013832686922606819
3055,1740992173.086275778,56,-4013825946719012145
3056,1740992173.088523118,18984,7013832686922606819
3057,1740992173.088541965,56,-4013825946719012145
3058,1740992173.088582252,4424,7013832686922606819
3059,1740992173.088584793,56,-4013825946719012145
3060,1740992173.089741714,7336,7013832686922606819
3061,1740992173.089754998,56,-4013825946719012145
3062,1740992173.090266800,6008,7013832686922606819
3063,1740992173.090275132,56,-4013825946719012145
3064,1740992173.090859298,7336,7013832686922606819
3065,1740992173.090866041,56,-4013825946719012145
3066,1740992173.091430546,5880,7013832686922606819
3067,1740992173.091438422,56,-4013825946719012145
3068,1740992173.092050470,7336,7013832686922606819
3069,1740992173.092060270,56,-4013825946719012145
3070,1740992173.092629604,5880,7013832686922606819
3071,1740992173.092637040,56,-4013825946719012145
3072,1740992173.093191138,7336,7013832686922606819
3073,1740992173.093198102,56,-4013825946719012145
3074,1740992173.093817749,5880,7013832686922606819
3075,1740992173.093824027,56,-4013825946719012145
3076,1740992173.094411692,7336,7013832686922606819
3077,1740992173.094418245,56,-4013825946719012145
3078,1740992173.095062654,7336,7013832686922606819
3079,1740992173.095067351,56,-4013825946719012145
3080,1740992173.095659978,7336,7013832686922606819
3081,1740992173.095666454,56,-4013825946719012145
3082,1740992173.096295227,5880,7013832686922606819
3083,1740992173.096301818,56,-4013825946719012145
3084,1740992173.097314727,7336,7013832686922606819
3085,1740992173.097323571,56,-4013825946719012145
3086,1740992173.097949777,7336,7013832686922606819
3087,1740992173.097965943,56,-4013825946719012145
3088,1740992173.098450148,7336,7013832686922606819
3089,1740992173.098456432,56,-4013825946719012145
3090,1740992173.099095658,7336,7013832686922606819
3091,1740992173.099103773,56,-4013825946719012145
3092,1740992173.099776754,5880,7013832686922606819
3093,1740992173.099783742,56,-4013825946719012145
3094,1740992173.100192396,7336,7013832686922606819
3095,1740992173.100199073,56,-4013825946719012145
3096,1740992173.101206364,2968,7013832686922606819
3097,1740992173.101213806,56,-4013825946719012145
3098,1740992173.101281849,1296,3008334673686662516
3099,1740992173.102363942,56,-3699583657654885770
3100,1740992173.102411086,56,8684840804277522585
3101,1740992173.102452315,56,7782700592788545273
3102,1740992173.102460869,56,-4491482419184813128
3103,1740992173.102470692,56,173121413394640212
3104,1740992173.102480895,56,3455300924073504613
3105,1740992173.102507342,62,-2487418142089319059
3106,1740992173.102507369,62,-2220061133731149368
3107,1740992173.102507404,62,-2173819700069228555
3108,1740992173.102507421,62,-2756674132629126660
3109,1740992173.102561850,62,1185304877050873289
3110,1740992173.102561871,62,-2817980333344009213
3111,1740992173.103084048,1296,3008334673686662516
3112,1740992173.103084080,1512,7013832686922606819
3113,1740992173.103406784,7336,7013832686922606819
3114,1740992173.103416552,56,-4013825946719012145
3115,1740992173.106384602,62,-6289717926855261075
3116,1740992173.107028991,1296,8234463289521332128
3117,1740992173.123074986,64295,7013832686922606819
3118,1740992173.123108769,56,-4013825946719012145
3119,1740992173.123145469,1296,3008334673686662516
3120,1740992173.123324737,62836,7013832686922606819
3121,1740992173.123334491,56,-4013825946719012145
3122,1740992173.123403732,1515,7013832686922606819
3123,1740992173.123584552,62836,7013832686922606819
3124,1740992173.123591701,56,-4013825946719012145
3125,1740992173.123780273,50494,7013832686922606819
3126,1740992173.123785766,56,-4013825946719012145
3127,1740992173.124155231,7336,7013832686922606819
3128,1740992173.124165726,56,-4013825946719012145
3129,1740992173.124922752,7336,7013832686922606819
3130,1740992173.124928433,56,-4013825946719012145
3131,1740992173.125022914,84,8234463289521332128
3132,1740992173.125119960,20440,7013832686922606819
3133,1740992173.125123635,56,-4013825946719012145
3134,1740992173.126464980,13160,7013832686922606819
3135,1740992173.126476443,56,-4013825946719012145
3136,1740992173.127543290,13160,7013832686922606819
3137,1740992173.127552908,56,-4013825946719012145
3138,1740992173.129139222,20440,7013832686922606819
3139,1740992173.129151473,56,-4013825946719012145
3140,1740992173.148306888,64295,7013832686922606819
3141,1740992173.148334626,56,-4013825946719012145
3142,1740992173.148518559,64295,7013832686922606819
3143,1740992173.148533599,56,-4013825946719012145
3144,1740992173.148758117,64295,7013832686922606819
3145,1740992173.148776717,56,-4013825946719012145
3146,1740992173.149050293,46123,7013832686922606819
3147,1740992173.149063541,56,-4013825946719012145
3148,1740992173.149757105,17528,7013832686922606819
3149,1740992173.149768694,56,-4013825946719012145
3150,1740992173.151007928,1516,7013832686922606819
3151,1740992173.151064967,10244,7013832686922606819
3152,1740992173.151071591,56,-4013825946719012145
3153,1740992173.152567671,1516,7013832686922606819
3154,1740992173.152673498,17524,7013832686922606819
3155,1740992173.152681346,56,-4013825946719012145
3156,1740992173.153145084,13160,7013832686922606819
3157,1740992173.153153105,56,-4013825946719012145
3158,1740992173.154239578,10248,7013832686922606819
3159,1740992173.154247898,56,-4013825946719012145
3160,1740992173.155495610,16072,7013832686922606819
3161,1740992173.155505073,56,-4013825946719012145
3162,1740992173.156863881,14488,7013832686922606819
3163,1740992173.156875218,56,-4013825946719012145
3164,1740992173.158092820,16200,7013832686922606819
3165,1740992173.158100879,56,-4013825946719012145
3166,1740992173.159124342,13160,7013832686922606819
3167,1740992173.159133820,56,-4013825946719012145
3168,1740992173.160571268,14616,7013832686922606819
3169,1740992173.160581007,56,-4013825946719012145
3170,1740992173.161414292,10120,7013832686922606819
3171,1740992173.161423578,56,-4013825946719012145
3172,1740992173.162634242,13160,7013832686922606819
3173,1740992173.162643751,56,-4013825946719012145
3174,1740992173.163785747,16200,7013832686922606819
3175,1740992173.163811314,56,-4013825946719012145
3176,1740992173.164714382,5880,7013832686922606819
3177,1740992173.164735292,56,-4013825946719012145
3178,1740992173.165947587,14616,7013832686922606819
3179,1740992173.166101198,56,-4013825946719012145
3180,1740992173.167398314,20440,7013832686922606819
3181,1740992173.167435779,56,-4013825946719012145
3182,1740992173.168409771,14616,7013832686922606819
3183,1740992173.168431248,56,-4013825946719012145
3184,1740992173.169833688,16072,7013832686922606819
3185,1740992173.169881181,56,-4013825946719012145
3186,1740992173.170811562,14616,7013832686922606819
3187,1740992173.170834042,56,-4013825946719012145
3188,1740992173.171938181,13160,7013832686922606819
3189,1740992173.171947197,56,-4013825946719012145
3190,1740992173.173189709,14616,7013832686922606819
3191,1740992173.174306495,11704,7013832686922606819
3192,1740992173.175469748,11704,7013832686922606819
3193,1740992173.176658723,15944,7013832686922606819
3194,1740992173.177141769,1296,3008334673686662516
3195,1740992173.177141826,1296,3008334673686662516
3196,1740992173.177778960,6008,7013832686922606819
3197,1740992173.177973875,56,-4013825946719012145
3198,1740992173.178176143,87,8234463289521332128
3199,1740992173.178964695,1296,3008334673686662516
3200,1740992173.178964744,652,3008334673686662516
3201,1740992173.178964762,88,3008334673686662516
3202,1740992173.178964779,10248,7013832686922606819
3203,1740992173.178976513,56,-4013825946719012145
3204,1740992173.179698134,1296,5443044783168290201
3205,1740992173.179751518,1296,5443044783168290201
3206,1740992173.180043153,15944,7013832686922606819
3207,1740992173.180300083,88,8234463289521332128
3208,1740992173.180389679,56,-4013825946719012145
3209,1740992173.181453633,13288,7013832686922606819
3210,1740992173.181464919,56,-4013825946719012145
3211,1740992173.182403245,13160,7013832686922606819
3212,1740992173.182414487,56,-4013825946719012145
3213,1740992173.183449819,13160,7013832686922606819
3214,1740992173.183458664,56,-4013825946719012145
3215,1740992173.184711153,14616,7013832686922606819
3216,1740992173.185158532,56,-790678707081151905
3217,1740992173.185483181,175,8234463289521332128
3218,1740992173.185535711,110,8234463289521332128
3219,1740992173.185732206,56,-4013825946719012145
3220,1740992173.185851160,14656,7013832686922606819
3221,1740992173.185862458,56,-4013825946719012145
3222,1740992173.185927422,1472,7013832686922606819
3223,1740992173.186439314,56,-4013825946719012145
3224,1740992173.186893374,16072,7013832686922606819
3225,1740992173.188081907,13160,7013832686922606819
3226,1740992173.189226045,11880,7013832686922606819
3227,1740992173.190338842,14616,7013832686922606819
3228,1740992173.191573274,56,-4013825946719012145
3229,1740992173.191851262,120,1807197171260982343
3230,1740992173.192055283,62,-7218924738186909841
3231,1740992173.192101048,14616,7013832686922606819
3232,1740992173.192107245,56,-4013825946719012145
3233,1740992173.192878431,16072,7013832686922606819
3234,1740992173.192949216,56,-4013825946719012145
3235,1740992173.193040494,148,1807197171260982343
3236,1740992173.193113495,62,-7218924738186909841
3237,1740992173.193967165,11528,7013832686922606819
3238,1740992173.193985967,56,-4013825946719012145
3239,1740992173.195095936,13160,7013832686922606819
3240,1740992173.196204179,14616,7013832686922606819
3241,1740992173.197592824,56,-4013825946719012145
3242,1740992173.197638402,14616,7013832686922606819
3243,1740992173.197828694,56,-4013825946719012145
3244,1740992173.198605658,13160,7013832686922606819
3245,1740992173.198629969,56,-4013825946719012145
3246,1740992173.200183074,11704,7013832686922606819
3247,1740992173.200198521,56,-4013825946719012145
3248,1740992173.200871150,11704,7013832686922606819
3249,1740992173.201403116,56,-4013825946719012145
3250,1740992173.201593432,14616,7013832686922606819
3251,1740992173.201601559,56,-4013825946719012145
3252,1740992173.202915278,11704,7013832686922606819
3253,1740992173.202923310,56,-4013825946719012145
3254,1740992173.203951038,14616,7013832686922606819
3255,1740992173.204022935,56,-4013825946719012145
3256,1740992173.205108752,14616,7013832686922606819
3257,1740992173.205134042,56,-4013825946719012145
3258,1740992173.206420772,10248,7013832686922606819
3259,1740992173.206434124,56,-4013825946719012145
3260,1740992173.207051024,14616,7013832686922606819
3261,1740992173.207232016,56,-4013825946719012145
3262,1740992173.208629886,11704,7013832686922606819
3263,1740992173.208663071,56,-4013825946719012145
3264,1740992173.208999584,1296,3008334673686662516
3265,1740992173.208999622,160,3008334673686662516
3266,1740992173.209104978,160,8234463289521332128
3267,1740992173.209535532,13160,7013832686922606819
3268,1740992173.209544143,56,-4013825946719012145
3269,1740992173.210615744,13160,7013832686922606819
3270,1740992173.210624769,56,-4013825946719012145
3271,1740992173.211745359,14616,7013832686922606819
3272,1740992173.212857040,14616,7013832686922606819
3273,1740992173.213272400,56,-4013825946719012145
3274,1740992173.214027469,11704,7013832686922606819
3275,1740992173.214036693,56,-4013825946719012145
3276,1740992173.215139113,11704,7013832686922606819
3277,1740992173.215147435,56,-4013825946719012145
3278,1740992173.215979138,661,3008334673686662516
3279,1740992173.215979209,168,3008334673686662516
3280,1740992173.215979236,70,3008334673686662516
3281,1740992173.215979255,672,-7218924738186909841
3282,1740992173.215993606,56,1807197171260982343
3283,1740992173.216228324,87,1807197171260982343
3284,1740992173.216317088,62,-7218924738186909841
3285,1740992173.216523048,75,8234463289521332128
3286,1740992173.216624457,14616,7013832686922606819
3287,1740992173.216671828,56,-4013825946719012145
3288,1740992173.217891794,14616,7013832686922606819
3289,1740992173.217902764,56,-4013825946719012145
3290,1740992173.218786211,10248,7013832686922606819
3291,1740992173.218795676,56,-4013825946719012145
3292,1740992173.219907960,14616,7013832686922606819
3293,1740992173.221026862,14616,7013832686922606819
3294,1740992173.221519234,56,-4013825946719012145
3295,1740992173.222230445,14616,7013832686922606819
3296,1740992173.222240268,56,-4013825946719012145
3297,1740992173.223133502,14616,7013832686922606819
3298,1740992173.223159448,56,-4013825946719012145
3299,1740992173.224471633,8792,7013832686922606819
3300,1740992173.224481182,56,-4013825946719012145
3301,1740992173.225250330,14616,7013832686922606819
3302,1740992173.225286567,56,-4013825946719012145
3303,1740992173.225748590,4424,7013832686922606819
3304,1740992173.225757339,56,-4013825946719012145
3305,1740992173.225935135,7336,7013832686922606819
3306,1740992173.225954977,56,-4013825946719012145
3307,1740992173.226769370,7336,7013832686922606819
3308,1740992173.228021006,11704,7013832686922606819
3309,1740992173.228360479,56,-4013825946719012145
3310,1740992173.228986500,14616,7013832686922606819
3311,1740992173.229000399,56,-4013825946719012145
3312,1740992173.230130420,13160,7013832686922606819
3313,1740992173.230139301,56,-4013825946719012145
3314,1740992173.231074704,13160,7013832686922606819
3315,1740992173.231081377,56,-4013825946719012145
3316,1740992173.232242375,13160,7013832686922606819
3317,1740992173.232252823,56,-4013825946719012145
3318,1740992173.233155883,13160,7013832686922606819
3319,1740992173.233164479,56,-4013825946719012145
3320,1740992173.234584086,7336,7013832686922606819
3321,1740992173.234600194,56,-4013825946719012145
3322,1740992173.235186912,13160,7013832686922606819
3323,1740992173.235199522,56,-4013825946719012145
3324,1740992173.235718547,5880,7013832686922606819
3325,1740992173.235728015,56,-4013825946719012145
3326,1740992173.236995345,11704,7013832686922606819
3327,1740992173.237057481,56,-4013825946719012145
3328,1740992173.237584039,1516,7013832686922606819
3329,1740992173.237688632,11700,7013832686922606819
3330,1740992173.237694411,56,-4013825946719012145
3331,1740992173.238161798,1516,7013832686922606819
3332,1740992173.238206063,4420,7013832686922606819
3333,1740992173.238211322,56,-4013825946719012145
3334,1740992173.239242764,11704,7013832686922606819
3335,1740992173.239324019,56,-4013825946719012145
3336,1740992173.240250070,13160,7013832686922606819
3337,1740992173.240259872,56,-4013825946719012145
3338,1740992173.241404691,13160,7013832686922606819
3339,1740992173.241414642,56,-4013825946719012145
3340,1740992173.242026130,7336,7013832686922606819
3341,1740992173.242035790,56,-4013825946719012145
3342,1740992173.243090778,11704,7013832686922606819
